,0,1,2,3,4,5,6,7,8
348,"[0.32       0.31       0.36666667 0.42       0.40666667 0.44666667
 0.48666667 0.49333333 0.49333333 0.52333333 0.56666667 0.56      ]","[0.36       0.37333333 0.395      0.35       0.44166667 0.44333333
 0.48166667 0.43       0.50166667 0.53333333 0.55       0.565     ]","          0
0  0.666667
1  0.666667
2  0.000000
3  0.666667","          0
0  0.333333
1  0.666667
2  1.000000
3  1.000000",0.2,3,0.2,0.05,0.6
349,"[0.35       0.36333333 0.37       0.49666667 0.46666667 0.45
 0.48       0.50666667 0.54333333 0.59333333 0.57666667 0.59333333]","[0.32666667 0.36333333 0.37166667 0.42166667 0.405      0.44
 0.47333333 0.48       0.485      0.55166667 0.53       0.56833333]","          0
0  1.000000
1  0.333333
2  0.333333
3  0.333333","          0
0  1.000000
1  1.000000
2  0.333333
3  0.666667",0.3,3,0.2,0.05,0.6
350,"[0.29       0.31666667 0.41       0.42333333 0.42       0.44
 0.44333333 0.45       0.52666667 0.52333333 0.55666667 0.55333333]","[0.31833333 0.34666667 0.35833333 0.38       0.37333333 0.44166667
 0.48166667 0.46       0.52166667 0.495      0.56833333 0.55666667]","          0
0  0.666667
1  0.666667
2  0.333333
3  0.333333","          0
0  0.666667
1  0.666667
2  0.666667
3  0.333333",0.4,3,0.2,0.05,0.6
351,"[0.31666667 0.35333333 0.37333333 0.41666667 0.45333333 0.52666667
 0.46666667 0.50666667 0.50333333 0.58333333 0.61666667 0.55333333]","[0.34166667 0.375      0.38       0.38833333 0.44166667 0.44
 0.49166667 0.46166667 0.525      0.52833333 0.54333333 0.58      ]","          0
0  1.000000
1  0.333333
2  0.333333
3  0.333333","          0
0  0.333333
1  0.666667
2  0.666667
3  1.000000",0.5,3,0.2,0.05,0.6
352,"[0.32333333 0.38       0.43666667 0.38333333 0.44       0.53
 0.50666667 0.53       0.56666667 0.58666667 0.57666667 0.55      ]","[0.32333333 0.36666667 0.37       0.415      0.42       0.435
 0.465      0.475      0.535      0.51       0.54666667 0.56666667]","          0
0  1.000000
1  0.333333
2  0.000000
3  1.000000","          0
0  0.000000
1  0.666667
2  0.000000
3  0.666667",0.1,4,0.2,0.05,0.6
353,"[0.31       0.42       0.40333333 0.44       0.44666667 0.46666667
 0.53666667 0.48       0.52       0.54333333 0.53333333 0.57666667]","[0.33       0.37166667 0.34166667 0.37666667 0.43333333 0.43333333
 0.44666667 0.47       0.485      0.495      0.53666667 0.555     ]","          0
0  0.666667
1  0.000000
2  0.333333
3  0.333333","          0
0  0.000000
1  0.666667
2  0.666667
3  0.333333",0.2,4,0.2,0.05,0.6
354,"[0.31666667 0.35333333 0.42333333 0.42       0.42666667 0.46333333
 0.47       0.51666667 0.47       0.56666667 0.60666667 0.58333333]","[0.32666667 0.32833333 0.36333333 0.43166667 0.42       0.44666667
 0.42       0.45833333 0.515      0.49       0.53333333 0.55833333]","          0
0  0.666667
1  0.000000
2  0.333333
3  0.333333","          0
0  0.666667
1  0.333333
2  0.333333
3  0.333333",0.3,4,0.2,0.05,0.6
355,"[0.38       0.34666667 0.41666667 0.40333333 0.45333333 0.44666667
 0.48       0.50333333 0.51       0.49666667 0.56666667 0.57      ]","[0.35833333 0.37666667 0.40666667 0.40833333 0.41166667 0.42166667
 0.45       0.475      0.47333333 0.51       0.55166667 0.57666667]","          0
0  0.333333
1  1.000000
2  0.000000
3  0.000000","          0
0  0.333333
1  0.000000
2  1.000000
3  1.000000",0.4,4,0.2,0.05,0.6
356,"[0.33       0.35333333 0.41333333 0.44666667 0.48       0.46
 0.49333333 0.51666667 0.53       0.52333333 0.51666667 0.59333333]","[0.35333333 0.36333333 0.4        0.39833333 0.41666667 0.46166667
 0.43666667 0.46666667 0.45666667 0.53833333 0.54333333 0.53666667]","          0
0  0.666667
1  0.666667
2  0.666667
3  0.333333","          0
0  0.666667
1  0.666667
2  0.333333
3  0.333333",0.5,4,0.2,0.05,0.6
357,"[0.34       0.37666667 0.36       0.41666667 0.45666667 0.46333333
 0.51666667 0.48333333 0.54333333 0.56666667 0.54666667 0.55666667]","[0.33       0.33166667 0.39333333 0.41       0.40833333 0.44833333
 0.46166667 0.46666667 0.46       0.50333333 0.54333333 0.54333333]","          0
0  0.666667
1  0.000000
2  0.333333
3  0.333333","          0
0  0.000000
1  0.333333
2  0.666667
3  0.666667",0.1,5,0.2,0.05,0.6
358,"[0.35666667 0.40666667 0.39666667 0.41333333 0.42666667 0.4
 0.5        0.50333333 0.53       0.53666667 0.58       0.55      ]","[0.35833333 0.36       0.355      0.38666667 0.37       0.39333333
 0.435      0.48       0.49166667 0.51833333 0.55166667 0.58      ]","          0
0  0.666667
1  0.666667
2  0.666667
3  0.666667","          0
0  0.666667
1  0.666667
2  0.333333
3  0.333333",0.2,5,0.2,0.05,0.6
359,"[0.30333333 0.35333333 0.37666667 0.49666667 0.42       0.49333333
 0.49666667 0.48666667 0.54       0.53333333 0.58       0.60333333]","[0.315      0.37333333 0.35166667 0.39666667 0.445      0.43666667
 0.44166667 0.44333333 0.50166667 0.53666667 0.53666667 0.585     ]","          0
0  1.000000
1  0.000000
2  1.000000
3  0.666667","          0
0  0.000000
1  0.666667
2  0.333333
3  0.333333",0.3,5,0.2,0.05,0.6
360,"[0.38333333 0.43666667 0.44       0.39666667 0.44333333 0.41666667
 0.49       0.48       0.52666667 0.56       0.57333333 0.56      ]","[0.33333333 0.36       0.39666667 0.405      0.42833333 0.42
 0.45833333 0.45166667 0.52666667 0.52666667 0.55166667 0.55      ]","          0
0  0.666667
1  0.666667
2  0.666667
3  1.000000","          0
0  0.666667
1  0.333333
2  0.333333
3  0.666667",0.4,5,0.2,0.05,0.6
361,"[0.31666667 0.36666667 0.42       0.41       0.49       0.43333333
 0.50666667 0.47       0.55       0.53       0.58       0.55666667]","[0.30666667 0.35666667 0.43833333 0.40666667 0.41       0.43833333
 0.435      0.47666667 0.50333333 0.53166667 0.525      0.57      ]","          0
0  1.000000
1  0.000000
2  0.666667
3  0.666667","          0
0  1.000000
1  1.000000
2  0.333333
3  1.000000",0.5,5,0.2,0.05,0.6
362,"[0.34666667 0.35       0.43       0.45666667 0.47333333 0.46
 0.47       0.48666667 0.48333333 0.53666667 0.52666667 0.49666667]","[0.355      0.36166667 0.38       0.34833333 0.40333333 0.42166667
 0.425      0.46666667 0.45       0.465      0.42666667 0.45666667]","          0
0  1.000000
1  0.333333
2  0.000000
3  0.333333","          0
0  0.666667
1  0.666667
2  0.666667
3  0.333333",0.1,1,0.3,0.05,0.6
363,"[0.36333333 0.39666667 0.4        0.43333333 0.47666667 0.48666667
 0.49333333 0.49333333 0.49666667 0.50666667 0.50333333 0.51      ]","[0.31       0.335      0.36       0.39       0.35166667 0.39
 0.435      0.41166667 0.45833333 0.47333333 0.47       0.51166667]","          0
0  0.000000
1  0.666667
2  0.000000
3  0.666667","          0
0  0.333333
1  0.666667
2  0.666667
3  0.333333",0.2,1,0.3,0.05,0.6
364,"[0.30666667 0.41       0.38333333 0.35       0.43333333 0.45
 0.48333333 0.48666667 0.54       0.51666667 0.55       0.56      ]","[0.34666667 0.35666667 0.35833333 0.35333333 0.38166667 0.41333333
 0.40833333 0.41       0.40666667 0.43666667 0.47166667 0.47333333]","          0
0  0.333333
1  0.666667
2  0.666667
3  0.666667","          0
0  0.666667
1  0.333333
2  1.000000
3  0.333333",0.3,1,0.3,0.05,0.6
365,"[0.35333333 0.4        0.35666667 0.46666667 0.46       0.44666667
 0.46       0.48       0.49333333 0.53       0.51       0.59333333]","[0.29833333 0.37       0.375      0.39166667 0.38833333 0.4
 0.4        0.44833333 0.41666667 0.44666667 0.46333333 0.5       ]","     0
0  1.0
1  1.0
2  0.0
3  0.0","          0
0  0.000000
1  0.666667
2  0.666667
3  0.000000",0.4,1,0.3,0.05,0.6
366,"[0.35       0.36333333 0.41666667 0.42333333 0.42       0.42666667
 0.46333333 0.48333333 0.54       0.52       0.50666667 0.55666667]","[0.34333333 0.37333333 0.39166667 0.37666667 0.41166667 0.40166667
 0.42666667 0.445      0.445      0.43166667 0.465      0.5       ]","          0
0  0.333333
1  0.333333
2  0.333333
3  0.666667","          0
0  0.666667
1  0.333333
2  1.000000
3  0.333333",0.5,1,0.3,0.05,0.6
367,"[0.3        0.4        0.38666667 0.38666667 0.43666667 0.39333333
 0.45       0.52666667 0.47666667 0.53666667 0.55       0.53666667]","[0.34       0.35666667 0.37166667 0.34833333 0.39833333 0.39
 0.40166667 0.46166667 0.435      0.435      0.44333333 0.47      ]","          0
0  0.666667
1  0.666667
2  0.000000
3  0.000000","          0
0  0.666667
1  0.666667
2  0.000000
3  0.333333",0.1,2,0.3,0.05,0.6
368,"[0.34666667 0.38333333 0.43666667 0.43666667 0.41333333 0.49333333
 0.44       0.53666667 0.50333333 0.49333333 0.52333333 0.51333333]","[0.345      0.31666667 0.40333333 0.35333333 0.39666667 0.38666667
 0.395      0.425      0.47833333 0.44666667 0.45166667 0.5       ]","          0
0  0.333333
1  1.000000
2  0.666667
3  0.333333","          0
0  0.333333
1  0.666667
2  0.666667
3  1.000000",0.2,2,0.3,0.05,0.6
369,"[0.27       0.30333333 0.42       0.38333333 0.50333333 0.44666667
 0.45666667 0.45       0.47       0.52       0.53666667 0.52333333]","[0.345      0.38166667 0.41333333 0.37166667 0.40333333 0.40666667
 0.38333333 0.425      0.46       0.455      0.43       0.48666667]","          0
0  0.333333
1  1.000000
2  0.333333
3  0.666667","          0
0  0.000000
1  0.333333
2  0.000000
3  0.333333",0.3,2,0.3,0.05,0.6
370,"[0.33666667 0.36666667 0.38666667 0.4        0.45666667 0.45333333
 0.43333333 0.45       0.49666667 0.50333333 0.5        0.52666667]","[0.36       0.39833333 0.35333333 0.395      0.38       0.41333333
 0.405      0.405      0.455      0.47166667 0.44333333 0.48333333]","          0
0  0.333333
1  0.666667
2  0.333333
3  0.333333","          0
0  0.333333
1  0.333333
2  0.666667
3  0.666667",0.4,2,0.3,0.05,0.6
371,"[0.32666667 0.37666667 0.35333333 0.40666667 0.44666667 0.45
 0.42333333 0.44666667 0.51       0.56333333 0.52333333 0.54      ]","[0.34       0.32166667 0.395      0.40166667 0.39166667 0.38833333
 0.42666667 0.42166667 0.45       0.43666667 0.46666667 0.45666667]","          0
0  0.666667
1  0.666667
2  0.000000
3  0.666667","          0
0  0.333333
1  0.333333
2  0.666667
3  0.333333",0.5,2,0.3,0.05,0.6
372,"[0.33333333 0.42666667 0.39333333 0.47       0.42333333 0.48666667
 0.44       0.53       0.51666667 0.52       0.52666667 0.5       ]","[0.30166667 0.34666667 0.35833333 0.36       0.38333333 0.37166667
 0.43833333 0.43166667 0.46       0.43       0.41833333 0.45166667]","          0
0  0.666667
1  0.333333
2  0.333333
3  1.000000","          0
0  0.333333
1  0.333333
2  0.333333
3  1.000000",0.1,3,0.3,0.05,0.6
373,"[0.33333333 0.37       0.37666667 0.38       0.45333333 0.41
 0.46333333 0.46       0.46       0.53       0.51666667 0.49666667]","[0.30833333 0.35       0.355      0.395      0.34666667 0.37333333
 0.40333333 0.42166667 0.415      0.42833333 0.46833333 0.47833333]","          0
0  0.000000
1  0.333333
2  1.000000
3  1.000000","          0
0  0.000000
1  0.333333
2  0.333333
3  0.333333",0.2,3,0.3,0.05,0.6
374,"[0.35       0.38666667 0.4        0.40666667 0.44666667 0.42666667
 0.42333333 0.46333333 0.49666667 0.50666667 0.55666667 0.54      ]","[0.34166667 0.34       0.36333333 0.40333333 0.40333333 0.405
 0.4        0.40833333 0.47       0.44166667 0.43       0.47      ]","          0
0  0.000000
1  0.000000
2  0.666667
3  0.666667","          0
0  0.666667
1  0.333333
2  0.333333
3  0.666667",0.3,3,0.3,0.05,0.6
375,"[0.4        0.35666667 0.43       0.41666667 0.42       0.47333333
 0.52666667 0.49666667 0.46333333 0.51333333 0.5        0.56      ]","[0.31       0.34       0.41333333 0.375      0.37       0.42666667
 0.42166667 0.425      0.45666667 0.44       0.48333333 0.48333333]","          0
0  0.000000
1  0.666667
2  1.000000
3  0.333333","          0
0  0.333333
1  0.666667
2  1.000000
3  0.666667",0.4,3,0.3,0.05,0.6
376,"[0.34666667 0.39666667 0.41333333 0.39666667 0.42666667 0.46
 0.41333333 0.47333333 0.49666667 0.5        0.52666667 0.50666667]","[0.34333333 0.385      0.38333333 0.40166667 0.365      0.42833333
 0.39666667 0.41       0.44666667 0.47166667 0.45       0.49333333]","          0
0  0.333333
1  0.666667
2  0.333333
3  0.333333","          0
0  0.333333
1  0.666667
2  1.000000
3  0.666667",0.5,3,0.3,0.05,0.6
377,"[0.36666667 0.43       0.43333333 0.40666667 0.47666667 0.51
 0.44333333 0.51       0.48333333 0.57       0.49666667 0.51666667]","[0.36       0.32833333 0.37833333 0.37333333 0.37333333 0.38666667
 0.43166667 0.395      0.42833333 0.44       0.43166667 0.48333333]","          0
0  0.333333
1  0.000000
2  0.666667
3  1.000000","          0
0  0.666667
1  0.333333
2  0.666667
3  0.333333",0.1,4,0.3,0.05,0.6
378,"[0.35333333 0.40333333 0.38       0.40666667 0.43666667 0.46333333
 0.44666667 0.46666667 0.46       0.48       0.51333333 0.54666667]","[0.32333333 0.35666667 0.37       0.36166667 0.35666667 0.385
 0.41666667 0.41833333 0.41666667 0.43       0.48333333 0.47333333]","          0
0  0.000000
1  1.000000
2  1.000000
3  0.333333","          0
0  0.333333
1  0.666667
2  0.666667
3  0.666667",0.2,4,0.3,0.05,0.6
379,"[0.38666667 0.31333333 0.44       0.41333333 0.42333333 0.45
 0.47333333 0.52666667 0.50666667 0.47       0.54333333 0.51666667]","[0.36666667 0.36333333 0.37       0.36666667 0.37333333 0.40333333
 0.39666667 0.42333333 0.45833333 0.45666667 0.45       0.445     ]","          0
0  0.666667
1  1.000000
2  0.000000
3  0.333333","          0
0  0.333333
1  0.666667
2  0.333333
3  0.666667",0.3,4,0.3,0.05,0.6
380,"[0.26666667 0.35       0.39       0.40666667 0.47       0.43333333
 0.43333333 0.48333333 0.49333333 0.48333333 0.53333333 0.51666667]","[0.30333333 0.34166667 0.39833333 0.36166667 0.405      0.42166667
 0.41333333 0.45833333 0.45666667 0.45666667 0.44833333 0.51166667]","          0
0  0.666667
1  0.666667
2  0.333333
3  0.333333","          0
0  0.333333
1  0.666667
2  1.000000
3  0.666667",0.4,4,0.3,0.05,0.6
381,"[0.32333333 0.36       0.35333333 0.41666667 0.45333333 0.47666667
 0.45       0.45666667 0.48       0.48666667 0.53666667 0.51      ]","[0.31833333 0.36833333 0.38833333 0.42       0.39666667 0.41
 0.395      0.44833333 0.44333333 0.47666667 0.42833333 0.46166667]","          0
0  0.333333
1  0.333333
2  0.333333
3  0.000000","          0
0  0.666667
1  0.333333
2  0.666667
3  0.666667",0.5,4,0.3,0.05,0.6
382,"[0.34666667 0.35       0.40333333 0.4        0.44333333 0.37333333
 0.50666667 0.45666667 0.48333333 0.51666667 0.52666667 0.48666667]","[0.31666667 0.34333333 0.37666667 0.365      0.38666667 0.39333333
 0.395      0.44333333 0.455      0.43833333 0.45166667 0.47      ]","          0
0  1.000000
1  1.000000
2  0.333333
3  0.666667","          0
0  0.333333
1  1.000000
2  0.333333
3  0.333333",0.1,5,0.3,0.05,0.6
383,"[0.27333333 0.39       0.4        0.35333333 0.42666667 0.42333333
 0.45       0.49666667 0.53       0.51       0.49333333 0.54      ]","[0.32333333 0.39833333 0.38333333 0.36833333 0.38666667 0.38333333
 0.425      0.43833333 0.43833333 0.43166667 0.495      0.46666667]","          0
0  0.333333
1  0.333333
2  0.333333
3  0.333333","          0
0  0.000000
1  0.333333
2  0.333333
3  0.333333",0.2,5,0.3,0.05,0.6
384,"[0.34333333 0.39333333 0.39333333 0.38666667 0.4        0.44666667
 0.45666667 0.42       0.49666667 0.48       0.57333333 0.50666667]","[0.34666667 0.36666667 0.38333333 0.38833333 0.38666667 0.39833333
 0.385      0.45833333 0.455      0.44833333 0.44333333 0.46333333]","          0
0  0.333333
1  0.333333
2  0.333333
3  0.666667","          0
0  0.333333
1  0.333333
2  0.666667
3  0.666667",0.3,5,0.3,0.05,0.6
385,"[0.35333333 0.4        0.41666667 0.34       0.45666667 0.40666667
 0.53333333 0.48666667 0.51       0.47666667 0.5        0.52666667]","[0.31166667 0.36166667 0.34833333 0.375      0.40333333 0.37833333
 0.41333333 0.41666667 0.44       0.41166667 0.47       0.46333333]","          0
0  0.333333
1  0.666667
2  0.000000
3  0.333333","          0
0  0.333333
1  1.000000
2  0.333333
3  0.666667",0.4,5,0.3,0.05,0.6
386,"[0.36333333 0.39666667 0.38666667 0.40333333 0.45       0.45666667
 0.47333333 0.50666667 0.51333333 0.50333333 0.50333333 0.52      ]","[0.33       0.36       0.37       0.4        0.40333333 0.37
 0.40666667 0.43       0.45833333 0.425      0.43333333 0.495     ]","          0
0  0.333333
1  0.000000
2  0.666667
3  0.666667","          0
0  0.666667
1  0.666667
2  1.000000
3  0.666667",0.5,5,0.3,0.05,0.6
387,"[0.34       0.39666667 0.4        0.40333333 0.43       0.43
 0.47333333 0.44666667 0.47       0.50666667 0.51333333 0.52666667]","[0.33833333 0.39166667 0.36       0.37666667 0.4        0.41666667
 0.37       0.40833333 0.405      0.39666667 0.42666667 0.46166667]","          0
0  0.000000
1  0.333333
2  0.666667
3  0.666667","          0
0  0.666667
1  1.000000
2  0.333333
3  0.333333",0.1,1,0.4,0.05,0.6
388,"[0.30666667 0.37       0.43333333 0.43333333 0.40333333 0.40666667
 0.42333333 0.43       0.50666667 0.51666667 0.49666667 0.54      ]","[0.335      0.34666667 0.37333333 0.33166667 0.38       0.41666667
 0.40666667 0.36833333 0.44166667 0.45833333 0.43666667 0.44      ]","          0
0  0.333333
1  0.000000
2  0.666667
3  0.333333","          0
0  0.666667
1  0.333333
2  0.333333
3  0.666667",0.2,1,0.4,0.05,0.6
389,"[0.35       0.35666667 0.40666667 0.39666667 0.45666667 0.42
 0.47       0.49666667 0.51       0.50333333 0.50333333 0.50333333]","[0.34833333 0.335      0.39166667 0.33333333 0.36333333 0.38166667
 0.41       0.425      0.41       0.45       0.425      0.42      ]","          0
0  0.333333
1  1.000000
2  1.000000
3  0.333333","          0
0  0.666667
1  0.000000
2  0.333333
3  0.000000",0.3,1,0.4,0.05,0.6
390,"[0.31333333 0.38       0.37       0.39333333 0.44333333 0.43333333
 0.46333333 0.46333333 0.49       0.44333333 0.52333333 0.48333333]","[0.3        0.375      0.32333333 0.34833333 0.34666667 0.39
 0.4        0.38       0.39833333 0.44666667 0.42333333 0.47      ]","          0
0  0.666667
1  0.666667
2  0.666667
3  0.333333","          0
0  0.666667
1  1.000000
2  0.666667
3  0.000000",0.4,1,0.4,0.05,0.6
391,"[0.31666667 0.33333333 0.33       0.42666667 0.42666667 0.47
 0.44333333 0.50666667 0.45333333 0.47       0.5        0.52666667]","[0.315      0.37666667 0.355      0.36       0.40833333 0.37166667
 0.415      0.42       0.39666667 0.45833333 0.40166667 0.46333333]","          0
0  0.666667
1  0.666667
2  0.333333
3  1.000000","          0
0  0.333333
1  0.666667
2  0.333333
3  0.000000",0.5,1,0.4,0.05,0.6
392,"[0.37333333 0.37333333 0.35666667 0.46       0.42333333 0.48666667
 0.44333333 0.47       0.53333333 0.47666667 0.50666667 0.49333333]","[0.34166667 0.37166667 0.365      0.375      0.37333333 0.37
 0.42166667 0.42333333 0.405      0.44       0.43833333 0.455     ]","          0
0  0.666667
1  0.000000
2  0.000000
3  0.666667","          0
0  0.000000
1  0.000000
2  0.333333
3  0.666667",0.1,2,0.4,0.05,0.6
393,"[0.35666667 0.38       0.40666667 0.41666667 0.48666667 0.42333333
 0.45666667 0.44333333 0.47333333 0.45       0.53333333 0.51333333]","[0.34166667 0.38166667 0.37833333 0.40833333 0.37833333 0.40666667
 0.42166667 0.37       0.36833333 0.42       0.46666667 0.46833333]","          0
0  0.333333
1  0.000000
2  0.333333
3  1.000000","          0
0  0.666667
1  0.333333
2  0.000000
3  0.333333",0.2,2,0.4,0.05,0.6
394,"[0.36       0.35666667 0.38666667 0.42       0.42333333 0.41666667
 0.48       0.49666667 0.49       0.51666667 0.51       0.53666667]","[0.34333333 0.33666667 0.365      0.375      0.36166667 0.38166667
 0.415      0.39166667 0.42333333 0.39833333 0.44333333 0.44166667]","          0
0  0.666667
1  0.000000
2  0.333333
3  0.666667","          0
0  0.333333
1  0.000000
2  0.666667
3  0.333333",0.3,2,0.4,0.05,0.6
395,"[0.34333333 0.39666667 0.39       0.40666667 0.44666667 0.44333333
 0.45666667 0.49       0.49       0.48333333 0.50333333 0.52      ]","[0.33166667 0.32333333 0.38       0.38333333 0.38833333 0.39833333
 0.40666667 0.39       0.41333333 0.42       0.425      0.43333333]","          0
0  0.666667
1  0.000000
2  0.333333
3  0.000000","          0
0  0.333333
1  0.666667
2  0.333333
3  0.333333",0.4,2,0.4,0.05,0.6
396,"[0.32333333 0.37666667 0.44333333 0.35666667 0.40666667 0.45666667
 0.45       0.45333333 0.46666667 0.51666667 0.49666667 0.49666667]","[0.29166667 0.35666667 0.37833333 0.375      0.38666667 0.36
 0.42       0.38833333 0.41833333 0.405      0.39333333 0.46      ]","          0
0  0.666667
1  0.000000
2  0.666667
3  0.000000","          0
0  0.000000
1  0.666667
2  0.666667
3  0.333333",0.5,2,0.4,0.05,0.6
397,"[0.36333333 0.37333333 0.42       0.39333333 0.41       0.43333333
 0.44       0.49666667 0.48       0.45666667 0.52       0.52666667]","[0.31166667 0.35666667 0.39       0.39666667 0.365      0.37333333
 0.39833333 0.41833333 0.41166667 0.42166667 0.43       0.44833333]","          0
0  0.333333
1  0.666667
2  0.666667
3  0.333333","          0
0  0.333333
1  0.333333
2  0.333333
3  0.666667",0.1,3,0.4,0.05,0.6
398,"[0.34666667 0.35666667 0.38666667 0.4        0.46333333 0.40333333
 0.44666667 0.45333333 0.45       0.48333333 0.50666667 0.51      ]","[0.33333333 0.36666667 0.35833333 0.37666667 0.38166667 0.38666667
 0.39166667 0.39833333 0.39333333 0.41833333 0.395      0.42      ]","          0
0  1.000000
1  0.666667
2  0.000000
3  0.000000","          0
0  0.666667
1  0.666667
2  0.333333
3  0.000000",0.2,3,0.4,0.05,0.6
399,"[0.36333333 0.38333333 0.36333333 0.38666667 0.42       0.40666667
 0.5        0.49333333 0.51333333 0.49666667 0.52333333 0.52333333]","[0.34666667 0.35833333 0.37       0.37833333 0.36833333 0.36666667
 0.37666667 0.35833333 0.41333333 0.43       0.45833333 0.42      ]","          0
0  0.333333
1  0.333333
2  0.000000
3  0.666667","          0
0  0.333333
1  1.000000
2  1.000000
3  0.000000",0.3,3,0.4,0.05,0.6
400,"[0.29       0.37       0.38333333 0.38666667 0.47666667 0.43666667
 0.44       0.47666667 0.5        0.48       0.47333333 0.52      ]","[0.31666667 0.37333333 0.36833333 0.35666667 0.40666667 0.36333333
 0.40333333 0.40333333 0.42833333 0.44333333 0.465      0.46333333]","          0
0  0.333333
1  0.333333
2  0.333333
3  0.000000","          0
0  0.666667
1  0.333333
2  1.000000
3  0.000000",0.4,3,0.4,0.05,0.6
401,"[0.30666667 0.34       0.43333333 0.4        0.46333333 0.43666667
 0.48333333 0.47666667 0.43333333 0.49       0.53333333 0.51      ]","[0.33       0.38333333 0.395      0.385      0.36333333 0.40333333
 0.43       0.39166667 0.43333333 0.42166667 0.42333333 0.42      ]","          0
0  0.666667
1  1.000000
2  0.000000
3  0.666667","          0
0  0.333333
1  0.000000
2  0.666667
3  0.666667",0.5,3,0.4,0.05,0.6
402,"[0.34       0.34       0.37666667 0.38666667 0.40666667 0.43333333
 0.45666667 0.42333333 0.47666667 0.50333333 0.51666667 0.49333333]","[0.365      0.35833333 0.34       0.35333333 0.37666667 0.40833333
 0.39833333 0.37666667 0.40833333 0.395      0.41333333 0.425     ]","          0
0  1.000000
1  0.666667
2  0.666667
3  0.333333","          0
0  0.000000
1  0.666667
2  0.000000
3  0.000000",0.1,4,0.4,0.05,0.6
403,"[0.33333333 0.33       0.35       0.39333333 0.41       0.44
 0.47333333 0.38666667 0.46       0.50666667 0.46333333 0.48666667]","[0.33833333 0.345      0.345      0.35       0.39166667 0.34333333
 0.375      0.36833333 0.38       0.44333333 0.39666667 0.40666667]","          0
0  0.333333
1  0.666667
2  0.666667
3  0.666667","          0
0  0.333333
1  0.666667
2  0.333333
3  0.666667",0.2,4,0.4,0.05,0.6
404,"[0.26       0.41       0.37333333 0.42       0.46       0.45
 0.49333333 0.45333333 0.55666667 0.51       0.51666667 0.51666667]","[0.34333333 0.38333333 0.34333333 0.39166667 0.36833333 0.35833333
 0.39       0.39833333 0.42333333 0.38666667 0.45333333 0.43333333]","          0
0  0.333333
1  0.333333
2  0.666667
3  0.333333","          0
0  0.000000
1  0.333333
2  0.666667
3  0.333333",0.3,4,0.4,0.05,0.6
405,"[0.30666667 0.39666667 0.34333333 0.39       0.46666667 0.5
 0.45666667 0.49       0.48666667 0.53333333 0.5        0.52333333]","[0.33333333 0.34166667 0.35666667 0.38166667 0.38333333 0.38166667
 0.375      0.38666667 0.38833333 0.40833333 0.41333333 0.425     ]","          0
0  1.000000
1  0.000000
2  0.666667
3  0.666667","          0
0  0.666667
1  0.333333
2  0.666667
3  0.333333",0.4,4,0.4,0.05,0.6
406,"[0.3        0.36333333 0.34666667 0.38666667 0.46       0.41666667
 0.44       0.46       0.49666667 0.50666667 0.48       0.50666667]","[0.35833333 0.33166667 0.35166667 0.36833333 0.38833333 0.385
 0.43166667 0.375      0.435      0.40833333 0.45833333 0.405     ]","          0
0  0.000000
1  0.000000
2  0.333333
3  0.000000","          0
0  0.333333
1  0.666667
2  0.666667
3  0.000000",0.5,4,0.4,0.05,0.6
407,"[0.28       0.42       0.4        0.40666667 0.40666667 0.44666667
 0.42       0.45333333 0.45333333 0.45333333 0.49666667 0.50333333]","[0.29833333 0.37166667 0.37166667 0.39833333 0.39833333 0.4
 0.38       0.38       0.38166667 0.43333333 0.42833333 0.45833333]","          0
0  0.333333
1  0.333333
2  0.333333
3  0.333333","          0
0  0.666667
1  0.333333
2  1.000000
3  1.000000",0.1,5,0.4,0.05,0.6
408,"[0.35333333 0.32333333 0.33       0.37333333 0.44333333 0.39333333
 0.45       0.42666667 0.47666667 0.44       0.49333333 0.49333333]","[0.32666667 0.36666667 0.325      0.36166667 0.35666667 0.375
 0.40833333 0.40166667 0.40833333 0.44       0.44666667 0.4       ]","          0
0  0.666667
1  0.000000
2  0.333333
3  0.000000","          0
0  0.333333
1  1.000000
2  1.000000
3  0.333333",0.2,5,0.4,0.05,0.6
409,"[0.36333333 0.36666667 0.42333333 0.44333333 0.43       0.47
 0.42666667 0.43       0.46       0.50333333 0.57       0.53333333]","[0.34166667 0.34166667 0.4        0.385      0.36       0.36666667
 0.38       0.39833333 0.435      0.445      0.44333333 0.43166667]","          0
0  0.333333
1  0.666667
2  0.666667
3  0.000000","          0
0  0.333333
1  1.000000
2  0.333333
3  1.000000",0.3,5,0.4,0.05,0.6
410,"[0.34666667 0.30333333 0.40333333 0.38333333 0.47333333 0.45333333
 0.47       0.47       0.46666667 0.55333333 0.55666667 0.57      ]","[0.33       0.32833333 0.38166667 0.34666667 0.36333333 0.38666667
 0.35666667 0.39333333 0.40333333 0.44       0.42       0.43833333]","          0
0  0.333333
1  0.333333
2  0.333333
3  0.333333","          0
0  0.333333
1  0.000000
2  0.333333
3  0.333333",0.4,5,0.4,0.05,0.6
