subject,acc,RT,Code,seq,actionseq,timeseq,trial
15006,1,0.640832286124351,1,2,1,743,39
15006,0,1.03714516092441,3,3,1,744,39
15006,1,1.04860572540201,2,1,2,745,39
15006,1,0.723872305738041,1,3,1,746,39
15006,1,1.05254148569657,1,2,1,747,39
15006,1,0.679816872172523,1,2,1,748,39
15006,1,0.450650486134691,1,3,1,749,39
15006,1,0.502250288816867,2,1,2,750,39
15006,1,0.455745709681651,2,1,2,751,39
15006,1,0.507255064585479,1,2,1,752,39
15006,1,0.79677800720674,1,3,1,753,39
15006,1,1.04281706910115,1,3,1,754,39
15006,1,0.49488777742954,1,2,1,755,39
15006,1,0.385076505335746,2,1,2,756,39
15006,1,0.42321434643236,1,2,1,757,39
15006,1,0.412176192243351,1,3,1,758,39
15006,1,0.449347653571749,2,1,2,759,39
15006,1,0.373097951087402,2,1,2,760,39
15006,1,0.588088415563107,1,2,1,761,39
15006,1,0.506322362198262,1,3,1,762,39
15006,1,0.4277777884854,1,2,1,763,39
15006,1,0.400641537591582,1,3,1,764,39
15006,1,0.374154457822442,2,1,2,765,39
15006,1,0.541091505554505,2,1,2,766,39
15006,1,0.49327511320007,1,3,1,767,39
15006,1,0.303330016904511,1,2,1,768,39
15006,1,0.505060904688435,2,1,2,769,39
15006,1,0.458574286778457,1,2,1,770,39
15006,1,0.925994492310565,1,3,1,771,39
15006,1,0.558784625929547,1,3,1,772,39
15006,1,0.558313142944826,1,2,1,773,39
15006,1,0.365772003657185,2,1,2,774,39
15006,1,0.356610159273259,2,1,2,775,39
15006,1,0.492230794450734,1,3,1,776,39
15006,0,0.31846494122874,1,1,2,777,39
15006,1,0.455352165707154,1,2,1,778,39
15006,1,0.330953466851497,1,2,1,779,39
15006,1,0.531045069277752,1,3,1,780,39
15007,1,0.36631533165928,1,1,1,1,39
15007,1,0.612498083588434,2,2,2,2,39
15007,0,0.354051000991603,3,3,2,3,39
15007,1,0.808991340745706,2,3,2,4,39
15007,1,0.669647272996372,1,1,1,5,39
15007,1,0.455797989736311,2,3,2,6,39
15007,1,0.683157345105428,2,2,2,7,39
15007,1,0.405403836397454,1,1,1,8,39
15007,1,0.427000001916895,2,2,2,9,39
15007,1,0.559906562994001,1,1,1,10,39
15007,0,0.463300342351431,1,2,2,11,39
15007,1,0.690884534124052,2,3,2,12,39
15007,1,0.844947209930979,2,3,2,13,39
15007,1,0.705120112688746,2,2,2,14,39
15007,1,0.49051613593474,1,1,1,15,39
15007,1,0.652721675578505,2,2,2,16,39
15007,1,0.584293137973873,2,3,2,17,39
15007,1,0.470271234225947,1,1,1,18,39
15007,1,0.441186507756356,2,3,2,19,39
15007,1,0.573283208621433,2,2,2,20,39
15007,1,0.412106913077878,2,2,2,21,39
15007,1,0.561807248770492,1,1,1,22,39
15007,1,0.417303810158046,1,1,1,23,39
15007,1,0.454225096880691,2,3,2,24,39
15007,0,0.457656338316156,2,1,1,25,39
15007,1,0.589208107470768,2,2,2,26,39
15007,1,0.587410698877648,2,3,2,27,39
15007,1,0.5695049300557,2,3,2,28,39
15007,1,0.728429974522442,2,2,2,29,39
15007,1,0.385451125825057,1,1,1,30,39
15007,1,0.535385278577451,2,2,2,31,39
15007,1,0.39148193836445,2,3,2,32,39
15007,1,0.621813881618436,1,1,1,33,39
15007,1,0.778547011344926,1,1,1,34,39
15007,1,0.497329225327121,2,2,2,35,39
